id;nombre;referencias;precioa;preciob;precioc;costo;pesado;iva;existencia
11832;TUTTI FRUTTI FUSION CITRICO 250ML;7,70251E+12;900;834;0;0;0;DIAN IVA 19%;-61
11833;MONSTER MANGO LOCO ENERGY 473ML;070847038764;8500;8000;0;0;0;DIAN IVA 19%;-24
11834;AGUA CRISTAL 600ML;7,70209E+12;1400;1167;0;0;0;Excluido;-100
11835;AGUA CRISTAL 1L CHUPO;7,70209E+12;2000;1625;0;0;0;Excluido;-24
11836;MANICERO LIMON 18GR;7,70201E+12;1600;0;0;0;0;DIAN IVA 19%;-11
11837;COLOMBIANA POSTOBON 1.5L;7,70209E+12;3500;3209;0;0;0;DIAN IVA 19%;-14
11838;AROMATEL FLORAL 180ML;7,70219E+12;1600;1450;0;0;0;DIAN IVA 19%;-786
11839;TRIFOGON DEL FOGON X24UNI;7,70235E+12;2800;2700;0;0;0;DIAN IVA 19%;-522
11840;BOKA NARANJA 10GR;7,70235E+12;800;710;0;0;0;DIAN IVA 19%;-339
11841;BOKA PIÑA 10GR;7,70235E+12;800;710;0;0;0;DIAN IVA 19%;-96
11842;BOKA SANDIA 10GR;7,70235E+12;800;710;0;0;0;DIAN IVA 19%;-143
11843;BOKA TAMARINDO 10GR;7,70235E+12;800;710;0;0;0;DIAN IVA 19%;-112
11844;BOKA DURAZNO 10ML;7,70235E+12;800;710;0;0;0;DIAN IVA 19%;-479
11845;BOKA LIMA LIMON 10GR;7,70235E+12;800;710;0;0;0;DIAN IVA 19%;-204
11846;PILAS TRONEX 9V;7,70782E+12;4000;3900;0;0;0;DIAN IVA 19%;-6
11847;ELITE DUO AMARILLO;7,7072E+12;1800;1688;0;0;0;DIAN IVA 19%;-148
11848;LOZA CREAM BLANCOX 450GR;7,70381E+12;5900;5650;0;0;0;DIAN IVA 19%;-27
11849;FULL FRESH LIMPIAPISOS FRUTAL TROPICAL 1L;7,70711E+12;5200;5000;0;0;0;DIAN IVA 19%;-1
11850;FULL FRESH LIMPIAPISOS BRISAS DEL BOSQUE 1L;7,70286E+12;4400;4250;0;0;0;DIAN IVA 19%;-12
11851;LIMPIAPISOS PINTO FLORAL 1L;7,70286E+12;3300;3180;0;0;0;DIAN IVA 19%;-45
11852;LIMPIAPISOS PINTO LAVANDA 1L;7,70286E+12;3300;3180;0;0;0;DIAN IVA 19%;-51
11853;SALMON DIAMANTE EN TOMATE 155GR;7,86213E+12;2600;2500;0;0;0;DIAN IVA 19%;-227
11854;CITA MATA MOSCA X4UNID;6,97008E+12;3500;0;0;0;0;Excluido;-9
11855;AROMATICA MI DIA CIDRON X20UNI;7,70015E+12;2400;2250;0;0;0;DIAN IVA 19%;-6
11856;AROMATICA MI DIA MANZANILLA X20UNID;7,70015E+12;2700;2600;0;0;0;DIAN IVA 19%;-41
11857;AROMATICA MI DIA HIERBABUENA 20UNID;7,70015E+12;2400;2250;0;0;0;DIAN IVA 19%;-3
11858;AROMATICAMI DIA LIMONCILLO X20UNID;7,70015E+12;2700;2600;0;0;0;DIAN IVA 19%;-13
11859;RINGO ORIGINAL ADULTO 1KG;7,70309E+12;5000;0;0;0;0;Excluido;-19
11860;VINAGRE FULL FRESH LIMPIADOR 500ML;7,70286E+12;4500;4400;0;0;0;DIAN IVA 19%;-3
11861;SABRINA ESPACIBLE 125GR;7,70665E+12;1500;0;0;0;0;DIAN IVA 19%;-147
11862;COCA COLA 1LITRO;7,70254E+12;4000;3900;0;0;0;DIAN IVA 19%;-353
11863;CEPILLO COLGATE FRESH X5 MEDIO ;7,50955E+12;25000;0;0;0;0;DIAN IVA 19%;-13
11864;ELLAS NOCTURNAS  8 MAS 8;7,70211E+12;4600;4450;0;0;0;Excluido;-2130
11865;DETERGENTE BONAROPA 2.8KG;7,7003E+12;11500;11100;0;0;0;DIAN IVA 19%;-114
11866;TAPABOCAS BEGUT X50UNI;7,70728E+12;11500;0;0;0;0;DIAN IVA 19%;-5
11867;COCOSETTE SANDWICH PG 12 LLV 14;7,70202E+12;14200;0;0;0;0;DIAN IVA 19%;-9
11868;PISTOLA TIKETEADORA ;pisto;22000;0;0;0;0;Excluido;-2
11869;CEPILLO TRI DENT NEW NIÑOS;7,45301E+12;1200;1000;0;0;0;Excluido;-18
11870;ENCENDEDOR DURALIGHT MAS REPUESTO;6,93856E+12;6500;6000;0;0;0;Excluido;-7
11871;TRAMPA PARA RATON MADERA ;6,91558E+12;4500;4000;0;0;0;Excluido;0
11872;MAQUINA AFEITADORA PROVAL SAFETY ;6,97182E+12;4300;4000;0;0;0;Excluido;-1
11873;PEGA AB SUPER MAS 3 MINUTOS ;PEGA;3800;3600;0;0;0;Excluido;0
11874;REJILLA LAVAPLATOS ;6,92553E+12;3000;2600;0;0;0;Excluido;-20
11875;CORTA UÑAS GRANDE BANDERA PAISES;CORTA U;2500;2100;0;0;0;Excluido;-15
11876;CHOCOLISTO COOKIES I CREAM 160GR;7,70201E+12;7300;7100;0;0;0;DIAN IVA 19%;-10
11877;VASELINA SUPER MAS ;CWEV;1800;1500;0;0;0;Excluido;-21
11878;PASTILLA ALCANFOR SUPER MAS ;PASTI;1000;900;0;0;0;Excluido;0
11879;CEPILLO DENTAL TRY DENT NEW ADULTO;7,45301E+12;1300;1100;0;0;0;Excluido;-10
11880;ACEITE 3 EN 1 SUPER MAS 90ML;ACEQA;3500;3000;0;0;0;Excluido;-7
11881;PULPO PARA AMARRAR PEQUEÑO;PULPO PARA ;3200;2800;0;0;0;Excluido;-4
11882;SHAMPOO ANYELUZ CON BANANO SIN SAL 500ML;7,70796E+12;30000;0;0;0;0;DIAN IVA 19%;-7
11883;TRAPITOS X5UNID COLORES;TRAPERO ;6600;6300;0;0;0;Excluido;-1
11884;ARCOIRIS SUPER MAS TINTE PARA ROPA 9GR;QACEK;1000;800;0;0;0;Excluido;-3
11885;TALCO REXONA EFFICINT 180GR;7,70201E+12;14500;0;0;0;0;DIAN IVA 19%;-27
11886;BETUN CHEARY NEGRO ;BETUN;1800;1500;0;0;0;Excluido;-9
11887;POTE DE PASTILLA CLORO X50UNID;CLORO;23000;0;0;0;0;Excluido;-1
11888;SILICONA CAPILAR SUPER MAS 10ML;7,70929E+12;1200;1000;0;0;0;Excluido;-2
11889;PALILLOS PARA DIENTES TOOTHPICK ;PALIL;1200;1000;0;0;0;Excluido;0
11890;CEPILLO ORALB COMPLETE DUO MEDIO;7,50101E+12;10000;9700;0;0;0;DIAN IVA 19%;-4
11891;CEPILLO LIMPIA YA SON MANGO;7,70204E+12;3200;3080;0;0;0;DIAN IVA 19%;-6
11892;PEPSI 1.5L;7,70219E+12;4000;3667;0;0;0;DIAN IVA 19%;-236
11893;MANZANA POSTOBON 1.5L;7,70209E+12;4000;3667;0;0;0;DIAN IVA 19%;-125
11894;HIPINTO 1.5L;7,70209E+12;3500;3209;0;0;0;DIAN IVA 19%;-9
11895;SUAVIZANTE LIMPIA YA FLORAL   2L;7,70204E+12;7600;7400;0;0;0;DIAN IVA 19%;-11
11896;DETERGENTE LIQUIDO LIMPIA YA 2L;7,70204E+12;11500;11000;0;0;0;DIAN IVA 19%;-10
11897;SEÑORIAL AZUL FOCA X12UNID;7,70702E+12;14800;14000;0;0;0;DIAN IVA 19%;-267
11898;GOL AREQUIPE MEGA 46GR;7,70201E+12;2700;0;0;0;0;DIAN IVA 19%;-9
11899;CREMA DE ARROZ MARY 450GR;7,59147E+12;3500;3400;0;0;0;DIAN IVA 19%;-20
11900;VALDE 11L 637;VALDDE;5000;4800;0;0;0;Excluido;0
11901;ALCOHOL MK 700ML;7,70206E+12;7700;7400;0;0;0;Excluido;-67
11902;FRUNAS ORIGINAL X26UNID;7,70217E+12;9300;0;0;0;0;DIAN IVA 19%;-174
11903;TOALLA COSINA FAMILIA GRREN X80UNID;7,70203E+12;5100;4900;0;0;0;DIAN IVA 19%;-8
11904;PAPEL FAMILIA GRANDE GREEN ;7,70203E+12;1800;1709;0;0;0;DIAN IVA 19%;-262
11905;ELIMINA OLORES FAMILIA 300ML BRISA;7,70203E+12;15700;15150;0;0;0;DIAN IVA 19%;-9
11906;ELIMINA OLORES FAMILIA 300ML FRESCURA;7,70203E+12;15700;15150;0;0;0;DIAN IVA 19%;-1
11907;CHOCOLATINA JET LECHE CALCIO 12GR;77013323;1200;0;0;0;0;DIAN IVA 19%;-33
11908;GOL MEGA ARANDANOS MORA X8;7,70201E+12;18400;0;0;0;0;DIAN IVA 19%;-17
11909;GOL MEGA ARANDANOS 46GR;7,70201E+12;2500;0;0;0;0;DIAN IVA 19%;0
11910;JET CHOCOLATINA X16UNID 25GR;7,70201E+12;55200;0;0;0;0;DIAN IVA 19%;-33
11911;CHOCOLATINA JET 25GR;7,70201E+12;3400;0;0;0;0;DIAN IVA 19%;-46
11912;ARROZ SAMARA 900GR;7,70909E+12;3600;0;0;0;0;Excluido;-3
11913;LAVALOZA LIMPIA YA 250GR;7,70204E+12;2100;1950;0;0;0;DIAN IVA 19%;-66
11914;Q IDA CAN CACHORRO 1KG;7,70271E+12;6200;6050;0;0;0;DIAN IVA 5%;-81
11915;JET CRUJIBLANCA 24GR;7,70201E+12;3500;0;0;0;0;DIAN IVA 19%;-57
11916;TOALLA SUAVE NOCTURNA X34UNID;7,70212E+12;12500;12000;0;0;0;Excluido;-13
11917;CREMA DE ARROZ EXTRA SEÑORA 450GR;7,70862E+12;5400;5150;0;0;0;DIAN IVA 19%;-6
11918;ENJUAGUE BUCAL SIBYLA MENTA 500ML;7,70286E+12;9800;9550;0;0;0;DIAN IVA 19%;-9
11919;JABON INTIMO SIBYLA CONFORT 400ML;7,70286E+12;8600;8400;0;0;0;DIAN IVA 19%;-6
11920;LIMPIA POSETAS MAX LITRO;LIMPIA POSE;5200;5000;0;0;0;Excluido;0
11921;CEPILLO PARA BAÑOS POISETA PREMIUN;7,70969E+12;5000;4800;0;0;0;DIAN IVA 19%;-3
11922;BALANCE WOMEN CREMA X18;7,70205E+12;19300;0;0;0;0;DIAN IVA 19%;-8
11923;YOGUETA FRESA POP X24;7,70217E+12;7600;0;0;0;0;DIAN IVA 19%;-30
11924;PIN POP GIGANTE SURTIDO X24;7,70217E+12;8100;0;0;0;0;DIAN IVA 19%;-129
11925;JERINGA BEGUT 5ML Y 3ML;jerin;500;400;0;0;0;DIAN IVA 19%;-11
11926;JERINGA BEGUT 10ML;JER;800;600;0;0;0;DIAN IVA 19%;0
11927;BOLSA ASEO 150L;BOLSA ;3800;3700;0;0;0;Excluido;-53
11928;CEPILLO COLGATE TRIPLE ACCION BLANCURA X3;7,70201E+12;15500;0;0;0;0;DIAN IVA 19%;-15
11929;SHAMPOO HAPPY ANNE ARGAN Y ACAI 340ML;7,75008E+12;9600;0;0;0;0;DIAN IVA 19%;-7
11930;TRATAMIENTO PANTENE INTENSA SELLA PUNTA 300ML;7,50044E+12;16000;0;0;0;0;DIAN IVA 19%;-1
11931;JUMBO FLOW XS X14UNID 9GR 126GR;7,70201E+12;6800;0;0;0;0;DIAN IVA 19%;-4
11932;DUCALES X10 TACOS 1.000GR;7,70203E+12;22000;0;0;0;0;DIAN IVA 19%;-21
11933;JABON LIQUIDO VITALY 500ML;CEQW;5400;5100;0;0;0;DIAN IVA 19%;0
12139;TUMIX STICK MENTA X100UNID;7,70389E+12;7900;0;0;0;0;DIAN IVA 19%;-83
11934;BARRILETE MUSIC X50UNID;7,70299E+12;8100;0;0;0;0;DIAN IVA 19%;-29
11935;TRAPERO NUMERO 1.000;TRAPEROS;5600;5380;0;0;0;DIAN IVA 19%;0
11936;GEL ROLDA AZUL 1.000GR;7,70734E+12;22000;21300;0;0;0;DIAN IVA 19%;-62
11937;GEL ROLDA MORADA 1.000GR;7,70734E+12;22000;21300;0;0;0;DIAN IVA 19%;-12
11938;GEL ROLDA MORADA 500GR;7,70734E+12;12700;12300;0;0;0;DIAN IVA 19%;-16
11939;TOCINETA FIDEL EXPRES 250GR;TOCINET;6300;6200;0;0;0;Excluido;-3
11940;TOCINETA FIDEO  EXPRES 125;TOCINETA;3400;3300;0;0;0;Excluido;-1
11941;TOCINETA FIDEL EXPRES 500GR;TOCI;10900;10700;0;0;0;Excluido;0
11942;TRATAMIENTO SAVITAL AMINO ACIDOS 265ML;7,70201E+12;13000;0;0;0;0;DIAN IVA 19%;-22
11943;CREMA N4 PROTEGE 20GR;7,70206E+12;9200;8800;0;0;0;Excluido;-7
11944;MUU MANTEQUILLA X18;7,70201E+12;8100;0;0;0;0;DIAN IVA 19%;-87
11945;LUKAFE INTENSO 100GR;7,70209E+12;3700;3600;0;0;0;DIAN IVA 5%;-40
11946;LUKAFE INTENSO 200GR;7,70209E+12;7100;7000;0;0;0;DIAN IVA 5%;-23
11947;LUKAFE INTENSO 400GR;7,70209E+12;13800;13600;0;0;0;DIAN IVA 5%;-4
11948;FLUOCARDENT 150ML X3;7,70256E+12;27000;0;0;0;0;DIAN IVA 19%;-23
11949;ACEITE GOURMET VITA PLUS 900ML;7,70211E+12;17900;0;0;0;0;DIAN IVA 19%;-70
11950;DETERGENTE BOW 5.000GR;7,70727E+12;21000;20200;0;0;0;DIAN IVA 19%;-4
11951;TOALLAS NOSOTRAS INVISIBLE RAPIGEL 30 MAS 15 PROTEC;7,70203E+12;13900;13500;0;0;0;DIAN IVA 19%;-90
11952;SHAMPOO SIBYLA SIN SAL 400ML;7,70286E+12;9700;9500;0;0;0;DIAN IVA 19%;-1
11953;RECOJEDOR ECONOMICO;RECOJEDO;2700;2550;0;0;0;Excluido;-16
11954;INSECTICIDA EXTERMIN VOLADORES AZUL 400ML;7,70216E+12;11500;11200;0;0;0;DIAN IVA 19%;-2
11955;BOLOGNA RES DE CESAR 900GR ;BOLO;6500;6350;0;0;0;Excluido;-1
11956;LUMBAL ;LUMBAL;1200;0;0;0;0;Excluido;-15
11957;CERA MOLDEADORA  ROLDA WHITE 1.000GR;7,70734E+12;22000;0;0;0;0;DIAN IVA 19%;0
11958;GEL DE AFEITAR 500GR;7,70966E+12;17000;0;0;0;0;DIAN IVA 19%;-1
11959;CHOCOLATE CORONA INSTANTANEO 14GR;7,70201E+12;900;800;0;0;0;DIAN IVA 19%;-6
11960;FIDEO DIANA 500GR;7,70717E+12;3400;3250;0;0;0;DIAN IVA 5%;-9
11961;JUMBO FLOW BOMBONERA SURTIDA X28UNID;7,70201E+12;11300;0;0;0;0;DIAN IVA 19%;-13
11962;DETERGENTE ARIEL DOBLE PODER 400ML;7,50044E+12;8200;7980;0;0;0;DIAN IVA 19%;-15
11963;DETERGENTE ARIEL DOBLE PODER 1.2L;7,50044E+12;22000;21600;0;0;0;DIAN IVA 19%;-2
11964;PALO HELADO X100 EL SOL X100UNID;7,70702E+12;1600;1500;0;0;0;Excluido;-32
11965;HEAD SHOULDER 180ML X2 ;7,50044E+12;23400;0;0;0;0;DIAN IVA 19%;-18
11966;SHAMPOO SAVITAL SERUM DE AMINOACIDOS 510ML;7,70201E+12;15000;0;0;0;0;DIAN IVA 19%;-35
11967;FABULOSO 2L NARANJA ;7,50955E+12;17000;0;0;0;0;DIAN IVA 19%;-7
11968;SHAMPOO TIO NACHITO 2 EN 1 X400ML;6,5024E+11;32000;0;0;0;0;DIAN IVA 19%;-25
11969;CHOCOLATE CORONA FLASH INSTANTANEO 950GR;7,70201E+12;31500;0;0;0;0;Excluido;-14
11970;COOL A PED AZUL ROLL ON 80GR ;7,70885E+12;2800;2500;0;0;0;Excluido;-16
11971;COPITOS REDONDO SOFT TOUCH;6,95462E+12;2800;2500;0;0;0;Excluido;-9
11972;VAPORPLUS MENTOL VERDE O  AZUL  30GR;VAPOR;1800;1500;0;0;0;Excluido;0
11973;VAPORPLUS GEL MARIHUANA 60GR;7,70202E+12;2500;2000;0;0;0;Excluido;-8
11974;GEL VERDE MARIHUANA 30GR;7,70844E+12;2000;1600;0;0;0;Excluido;-4
11975;AREQUIPE LA SABANA TETERO 390GR;7,70734E+12;7200;6950;0;0;0;Excluido;-17
11976;CARAMELO DE LECHE LESQUISIT X50UNID;7,70701E+12;6800;0;0;0;0;DIAN IVA 19%;-236
11977;CINTA 100MT OFFI ESCO;CINTA;5200;5040;0;0;0;Excluido;-4
11978;CUCHARA TAMI X20UNID;6,45667E+11;2100;2000;0;0;0;Excluido;-1
11979;TENEDOR X20UNID TAMI;6,45667E+11;1900;1750;0;0;0;Excluido;-20
11980;CONTENEDOR DARNEL X20UNID 16ONZ;7,70246E+12;7600;7400;0;0;0;Excluido;-26
11981;VASOS FORMOSAS 5.5 X50UNID ;7,70733E+12;1800;1700;0;0;0;Excluido;-987
11982;PAÑITOS HUMEDOS FRESKITOS X10UNID;7,70999E+12;900;800;0;0;0;Excluido;-25
11983;NECTAR CALIFORNIA MANZANA 1200ML;7,70262E+12;6000;5600;0;0;0;DIAN IVA 19%;-73
11984;LAVALOZA ULTRA LIMPIO 450GR;7,70101E+12;3100;0;0;0;0;DIAN IVA 19%;-34
11985;MOSTAZA BARY 200GR;7,70244E+12;4900;4780;0;0;0;DIAN IVA 19%;-4
11986;SALSA DE TOMATE ECONOBUENA 1KILO;7,70244E+12;6000;5700;0;0;0;DIAN IVA 19%;-4
11987;MAYONESA ECONOBUENA 1KILO;7,70244E+12;6900;6700;0;0;0;DIAN IVA 19%;-7
11988;MIEL DE ABEJA NORSAN 375ML;7,70735E+12;8800;8500;0;0;0;Excluido;-1
11989;LIMPIA PISOS SKAAP 3785ML;7,70737E+12;10700;10400;0;0;0;DIAN IVA 19%;-29
11990;VELA SANTA MARIA 10X10;7,7073E+12;7500;7280;0;0;0;Excluido;-41
11991;CHOCOLISTO CROCANTE 100GR;7,70201E+12;4200;4050;0;0;0;DIAN IVA 19%;-33
11992;FESTIVAL RECREO 6X6;7,70203E+12;7000;0;0;0;0;DIAN IVA 19%;-80
11994;PAPEL FAMILIA EXPERT X9UNID;7,70203E+12;21000;20300;0;0;0;DIAN IVA 19%;-30
11995;TAMPON NOSOTRAS CON APLICADOR;7,70203E+12;1000;880;0;0;0;DIAN IVA 19%;-32
11996;CHORIZO PAISA GALVISCARNE X8UNID;7,70999E+12;6300;5100;0;0;0;Excluido;-7
11997;CHORIZO MEXICANO X15UNID RES DEL CESAR;7,31416E+11;12600;12400;0;0;0;Excluido;-1
11999;SALCHICHA MANGUERA CARNOSAN X6KILOS;SALCHICHA;38000;37000;37000;0;0;Excluido;-46
12000;CHORIZO ANTIOQUEÑO CARNOSAN X10UNID;CHORIZO;10000;9200;9000;0;0;Excluido;-129
12001;SALCHICHA MANGUERA POLACA CARNOSA X7;SALCHI;11000;10800;10800;0;0;Excluido;-115
12002;SALCHICHA POLACA CARNOSAN X22UNID;SALCHICHA POL;12600;11300;11000;0;0;Excluido;-113
12003;CHORIZO COCTEL CARNOSAN 250GR;CHJORIZO ;5100;4700;4500;0;0;Excluido;-61
12004;CARNE DE HAMBURGUESA CARNOSAN  KILO;CARNE HA;13500;12700;12700;0;0;Excluido;0
12005;CHOCOLATINA WAFER DRACULA  X18UNID;7,70201E+12;9100;0;0;0;0;DIAN IVA 19%;-1
12006;CHOCOLATINA DRACULA X6UNID;7,70201E+12;13800;0;0;0;0;DIAN IVA 19%;-4
12007;COMPOTA NATURE BABY PERA 113GRHIT ;7,70244E+12;2800;2700;0;0;0;DIAN IVA 19%;-7
12008;COMPOTA NATURE BABY 113GR HIT;7,70244E+12;2800;2700;0;0;0;DIAN IVA 19%;-8
12009;PONY MALTA X6UNID 200CM;7,702E+12;6700;0;0;0;0;DIAN IVA 19%;-65
12010;PONY MALTA 200CM;7,702E+12;1500;1367;0;0;0;DIAN IVA 19%;-42
12011;MANTEQUILLA NE 250GR;75971816;4700;4500;0;0;0;Excluido;-60
12012;BOMBILLO SILVANIA STAR 12W;7,70205E+12;2800;2600;0;0;0;DIAN IVA 19%;-343
12013;VENENO MOSCA GENERAL BLANCO 1L;VENENO M;5800;5600;0;0;0;Excluido;0
12014;KOTEX NOCTURNA X16UNID;7,70243E+12;11600;11200;0;0;0;Excluido;-58
12015;TIKYS OJOS DE ZOMBIE X8UNID;7,70201E+12;7400;0;0;0;0;DIAN IVA 19%;-2
12016;EASYCAT ARENA PARA GATOS 4.5;7,70703E+12;18600;18200;0;0;0;DIAN IVA 5%;0
12017;KOTEX NOCTURNA X24;7,70243E+12;15500;15000;0;0;0;Excluido;-84
12018;TARRITO ROJO 135GR MAS CREMA ;7,70256E+12;11000;0;0;0;0;DIAN IVA 19%;-19
12019;GALLETA DRACULA X6UNID;7,70203E+12;10700;0;0;0;0;DIAN IVA 19%;-1
12020;GALLETA DRACULA 27GR;7,70203E+12;2000;0;0;0;0;DIAN IVA 19%;0
12021;BOMBILLO SYVANIA 9W;7,70205E+12;2200;2100;0;0;0;DIAN IVA 19%;-269
12022;AROMATEL MANZANA VERDE 180ML;7,70219E+12;1600;1450;0;0;0;DIAN IVA 19%;-422
12023;AVENA MOLIDA IDEAL 200GR;7,70916E+12;1000;0;0;0;0;Excluido;-4
12024;TIKYS GOLOCHIPS 20GR;7,70201E+12;1500;0;0;0;0;DIAN IVA 19%;-3
12025;SALSA SABOR A QUESO RIK 200GR;75971939;12600;12200;0;0;0;Excluido;-65
12026;PANCAKES CORONA 320GR;7,70201E+12;9300;8950;0;0;0;DIAN IVA 19%;-254
12027;SUNTEA MACARACUYA 12GR;7,70235E+12;1500;1334;0;0;0;DIAN IVA 19%;-204
12028;TRISASON SASONES 20GR;7,70235E+12;1000;892;0;0;0;DIAN IVA 19%;-126
12029;SARDINA LA SOBERANA EN TOMATE 320GR;7,70291E+12;6200;6000;0;0;0;DIAN IVA 19%;-133
12030;ELLAS NOCTURNA X40UNID;7,70211E+12;8600;8300;0;0;0;Excluido;-2
12031;TRIDENT TUTTI FRUTTI X70UNID;7,6222E+12;14000;0;0;0;0;DIAN IVA 19%;-9
12032;DOG CHOW MINIS Y PEQUEÑOS MORADA 350GR;7,70252E+12;4000;3850;0;0;0;DIAN IVA 5%;-31
12033;DOG CHOW CACHORROS MEDIANOS 350GR;7,70252E+12;4000;3850;0;0;0;DIAN IVA 5%;-9
12034;SOPA DE GALLINA CON FIDEOS MAGGI 52GR;7,70202E+12;2200;2100;0;0;0;DIAN IVA 19%;-56
12035;SOPA AJIACO MAGGI 60GR;7,70202E+12;2700;2580;0;0;0;DIAN IVA 19%;-24
12036;SOPA DE SANCOCHO 60GR;7,70202E+12;2700;2580;0;0;0;DIAN IVA 19%;-16
12037;JUGO NUTICA ZUMO SURTIDO X24UNID;JUGO ;18000;0;0;0;0;DIAN IVA 19%;-4
12038;JUGO NUTICA DE LULO 200ML;7,70866E+12;900;0;0;0;0;DIAN IVA 19%;0
12039;JUGO NUTIVA MANGO 200ML;7,70866E+12;900;0;0;0;0;DIAN IVA 19%;0
12040;JUGO NUTIVA MORA 200ML;7,70866E+12;900;0;0;0;0;DIAN IVA 19%;-19
12041;JUGO PIÑA NARANJA 200ML;7,70866E+12;900;0;0;0;0;DIAN IVA 19%;0
12042;NESCAFE FRASCO DOLCA 170GR MAS MUSS;7,70202E+12;19000;0;0;0;0;DIAN IVA 19%;-6
12043;CHOCOLATINA DRACULA 42GR;7,70201E+12;2500;0;0;0;0;DIAN IVA 19%;-1
12044;FAB BARRA LIMON 300GR;7,70219E+12;2600;2500;0;0;0;DIAN IVA 19%;-212
12045;NESCAFE 144UNID;7,70202E+12;31500;0;0;0;0;DIAN IVA 5%;-2
12046;ACEITE DE ROMAERO SPRAY QUINA 50ML;ACEITE ROM;3500;3200;0;0;0;Excluido;0
12047;EXTERNIM INSECTISIDA MATA RASTREROS RED 400ML;7,70216E+12;11600;11200;0;0;0;Excluido;0
12048;PROTECTOR SOLA SUNDAY 10GR;7,70736E+12;2500;2350;0;0;0;Excluido;-6
12049;SUAVIZANTE FLORAL PINTO ECO 1L;7,70286E+12;4700;4550;0;0;0;DIAN IVA 19%;-136
12050;SUPREMO MULTIUSOS FRESCURA AZUL 240GR;7,70867E+12;2200;2100;0;0;0;DIAN IVA 19%;-59
12051;PAN TAJADO MANTEQUILA EL MEJOR;PAN ,AMTEQUILLA EL MEJOR;5200;0;0;0;0;Excluido;0
12053;DETODITO FLAMIN HOT 50GR;7,70219E+12;2800;2700;0;0;0;DIAN IVA 19%;0
12054;ARROZ BACANISIMO ;7,70894E+12;3000;0;0;0;0;Excluido;-9
12055;MANI MOTO X12UNID 80GR CD;7,70219E+12;27000;0;0;0;0;DIAN IVA 19%;0
12056;MANI MOTO FLAMIN HOT 35GR;7,70219E+12;2000;0;0;0;0;DIAN IVA 19%;0
12057;MANI MOTO FLAMIN HOT X12UNID 35GR;7,70219E+12;23000;0;0;0;0;DIAN IVA 19%;0
12058;DETERGENTE 3D EUCALIPTO LIMON 500GR;7,70219E+12;4300;4100;0;0;0;DIAN IVA 19%;-23
12059;COLCAFE GRANUADOR INTENSO X48UNID;7,70203E+12;11300;0;0;0;0;DIAN IVA 5%;-8
12060;COLGATE DOBLE FRESCURA 100ML;7,50955E+12;6200;5900;0;0;0;DIAN IVA 19%;-143
12061;TAKIS FUEGO 185GR;7,50081E+12;9000;0;0;0;0;DIAN IVA 19%;-3
12062;BIMBOLETE X10UNID;7,70533E+12;9500;9400;0;0;0;DIAN IVA 19%;-5
12063;SUBMARINO MORA 35GR;7,70533E+12;1300;0;0;0;0;DIAN IVA 19%;0
12065;ACONDICIONADOR ANYELUZ GINSENG 500ML;7,70796E+12;34400;0;0;0;0;DIAN IVA 19%;-17
12066;TRATAMIENTO CAPILAR SKALA MAIS CACHINHOS 1.000GR;7,89704E+12;34000;0;0;0;0;DIAN IVA 19%;0
12067;MIEL DE ABEJA NORSAN 250ML ;7,70735E+12;5900;5700;0;0;0;Excluido;-1
12068;CHORIZO MIXTO CARNOSAN X21;VCHORIZOZZ;12600;11200;11000;0;0;Excluido;-16
12069;MATRIMONIO DON FIDEL EXPRES 250GR;7,77E+12;4800;4700;4500;0;0;Excluido;-36
12070;MATRIMONIO DON FIDEL EXPRESS 500GR;7,77E+12;9000;8500;8500;0;0;Excluido;-59
12071;SPAGHETTI DORIA 125GR;7,70209E+12;1000;0;0;0;0;DIAN IVA 5%;-20
12072;PRESTOBARBA SCHI STREME VERDE X12 MAS QUATRO;PRESTO;32800;0;0;0;0;DIAN IVA 19%;-60
12073;SUAVIZANTE LIMPIA YA FLORAL 1L;7,70204E+12;4900;4750;0;0;0;DIAN IVA 19%;-90
12074;DUX RELLENAS QUESO BLANCO X6UNID;7,70203E+12;8600;0;0;0;0;DIAN IVA 19%;-112
12075;AROMATEL FLORAL 1.8K TARRO ;7,70219E+12;16000;15600;0;0;0;DIAN IVA 19%;-4
12077;BUBBALOO RETO ACIDO X47;7,6222E+12;10300;0;0;0;0;DIAN IVA 19%;-95
12078;BUBBALOO FRESA X47;7,6222E+12;10300;0;0;0;0;DIAN IVA 19%;-94
12079;CHORIZO COCTEL CARNOSAN 500GR;CHORIZO COC;10000;9100;9000;0;0;Excluido;-25
12081;SALSA INGLESA IDEAL 165ML;SALSA IN;2000;1850;0;0;0;Excluido;-269
12082;SALSA BBQ DIFFER 200GR;7,70739E+12;2900;2750;0;0;0;DIAN IVA 19%;-11
12083;MAYONESA DIFFER 500GR;7,70739E+12;4200;4080;0;0;0;DIAN IVA 19%;-1
12084;TOMATE DIFFER 500GR;7,70739E+12;3300;3200;0;0;0;DIAN IVA 19%;-15
12085;COMPOTA HEINZ GUAYABA 113GR;6,08875E+11;3500;3250;0;0;0;DIAN IVA 19%;-124
12086;PAPEL SKAAP DELUXES MEGA X4 ROLLOS XXXG  ;7,70737E+12;5900;5700;0;0;0;DIAN IVA 19%;-12
12087;PRESTOBARBA SCHICK XTREME VERDE X12;PRESTOBARBA SCHI ;29500;0;0;0;0;DIAN IVA 19%;-168
